"PROV_YEAR","FSIZE","WAGES","NETSHARE","CASH_ABROAD","CASH_DOMESTIC","RENTALS_REC","INTEREST","PENSION","DIVIDENDS","OTHER_SOURCE","NET_RECEIPT","REGFT","NET_CFG","NET_LPR","NET_FISH","NET_FOR","NET_RET","NET_MFG","NET_COM","NET_TRANS","NET_MIN","NET_CONS","NET_NEC","EAINC","TOINC","BREAD","MEAT","FISH","MILK","FOOD_NEC","COFFEE","MINERAL","ALCOHOL","TOBACCO","FOOD_HOME","FOOD_OUTSIDE","FOOD","CLOTH","FURNISHING","HEALTH","HOUSING_WATER","RECREATION","EDUCATION","OTHER_EXPENDITURE","OTHER_DISBURSEMENT","NFOOD","TOTEX","TOTDIS","OTHREC","TOREC","FRUITVEG","TRCOM","HHI"
"COTABATO_2018",4.40572519083969,87157.6,2181.88854961832,19228.6152671756,11771.7114503817,1610.67633587786,262.93893129771,9930.78625954198,296.030534351145,116.095419847328,8280.36564885496,5214.74045801527,31072.1152671756,4501.60763358779,2870.77328244275,66.6931297709924,26365.3870229008,4328.03740458015,0,7573.48778625954,0,0,29998.6816793893,106776.783206107,265338.841221374,28039.0969465649,9332.91679389313,13483.3832061069,5564.26183206107,1741.68244274809,2800.58244274809,2365.76106870229,1051.94198473282,2698.19389312977,76852.4992366412,8944.92824427481,85797.427480916,5498.21221374046,4057.60229007634,6225.18320610687,28152.2977099237,1169.43358778626,3741.64198473282,2097.12366412214,15139.2328244275,89398.5603053435,175195.98778626,190335.220610687,17618.7992366412,282957.640458015,10267.2503816794,13019.9908396947,67.252441443995
"DAVAO DEL SUR_2018",4.15102264426589,145790.906135866,2140.21621621622,26192.9857560263,13342.9645726808,2160.01643535427,101.823593864134,9056.46859021183,182.717311906501,41.8553688823959,2935.96603360117,5338.2896274653,12828.5566106647,1590.48685171658,2465.52264426589,258.150109569028,25123.0325054785,1622.39627465303,0,11147.2826880935,0,0,13072.7457998539,68108.1734842951,299277.151570489,24598.242147553,12232.4842951059,12402.9123447772,7095.46238130022,1734.53104455807,2756.43718042367,2593.45763330898,1433.07341124909,2895.00547845142,73655.4667640614,17462.3140978817,91117.780861943,5486.10920379839,4047.28013148283,4557.58802045289,42753.142439737,1283.21658144631,5651.5723155588,2758.74105186267,26864.7706355004,114650.250182615,205768.031044558,232632.801680058,15643.9718772827,314921.123447772,7223.58546384222,17251.8889700511,84.8765432098765
"DAVAO ORIENTAL_2018",4.41100786275911,91553.9649749821,2512.56325947105,8387.56254467477,12608.6626161544,335.268048606147,21.300929235168,3169.13366690493,204.932094353109,23.5882773409578,4367.02573266619,4142.61686919228,17485.2144388849,1144.10578984989,8389.80771979986,852.674767691208,15211.8177269478,1450.25589706934,0,8330.96997855611,0,0,3674.21729807005,56539.0636168692,195774.734810579,29275.7190850608,9151.38456040029,13091.5868477484,4878.70121515368,1416.05360972123,2686.46104360257,1833.76983559685,1020.36669049321,2340.36740528949,70917.2644746247,6267.89849892781,77185.1629735525,4070.34310221587,3636.65904217298,2588.94067190851,22878.2015725518,1258.39885632595,2164.22015725518,3215.62759113653,18403.9706933524,75531.5110793424,152716.674052895,171120.644746247,9442.94853466762,205217.683345247,6427.70621872766,9903.01501072194,113.378684807256
"EASTERN SAMAR_2018",4.52569593147752,85488.0949321913,1909.73376159886,9299.35760171306,24911.9821556031,767.637401855817,227.73733047823,5419.09350463954,33.5331905781585,56.0242683797288,4729.04068522484,6080.68593861527,7115.93790149893,1773.13990007138,9133.289793005,434.795146324054,14059.3047822984,4195.42541042113,0,5687.284082798,0,0,2153.01570306924,44552.1927194861,198274.758029979,27808.0542469665,8021.85867237687,11301.6923625981,4385.37901498929,1873.88222698073,3033.76017130621,2137.4903640257,970.563882940757,1095.17487508922,68993.9057815846,5109.25481798715,74103.1605995717,4677.24339757316,4008.01284796574,3910.27908636688,27773.0877944325,1928.50035688794,3558.25553176303,3099.96502498216,14675.6531049251,85247.596716631,159350.757316203,174026.410421128,14998.8493932905,213273.607423269,7503.98286937902,9628.5653104925,66.9323620831029
"GUIMARAS_2018",4.15202702702703,96834.8243243243,3004.43648648649,44224.7297297297,16540.2837837838,232.702702702703,1276.62162162162,5163.54054054054,55.8108108108108,10.8108108108108,5820.45675675676,8345.17972972973,6266.04189189189,3612.51621621622,6715.68783783784,3309.06351351351,17271.5040540541,1529.26891891892,0,8862.40810810811,0,0,12457.1418918919,60023.6324324324,256769.948648649,30659.5702702703,10486.2716216216,17844.0648648649,6702.58648648649,1550.46621621622,3256.40540540541,3018.26756756757,3020.22837837838,3045.02297297297,85876.9067567568,8848.52972972973,94725.4364864865,6378.98513513514,4607.58648648649,5414.78513513514,29148.6,1363.89324324324,4852.28243243243,2881.57837837838,26725.0878378378,98208.3486486487,192933.785135135,219658.872972973,4628.40135135135,261398.35,9327.60135135135,12985.3702702703,244.557914539102
"IFUGAO_2018",4.50940766550523,126124.244599303,4756.34703832753,20743,12775.9233449477,930.452961672474,195.062020905923,6322.92543554007,302.839721254355,139.93031358885,10539.1170731707,10323.0606271777,44695.4146341463,5364.04181184669,2619.7881533101,162.257839721254,24459.1484320558,4409.20975609756,0,9505.71149825784,0,0,12769.7728222997,103985.344947735,312471.488501742,27699.9979094077,10871.3783972125,7365.32264808362,3728.80766550523,1553.42787456446,1638.86550522648,1285.69128919861,752.236236933798,430.680836236934,69195.3449477352,5874.33658536585,75069.681533101,7437.15400696864,3624.14912891986,5326.7456445993,30649.5386759582,1258.06411149826,6201.14425087108,4846.21533101045,42049.9846689895,105555.51358885,180625.195121951,222675.179790941,21635.0055749129,334106.494076655,12192.1456445993,15705.8466898955,101.769004849396
"ILOCOS NORTE_2018",4.06359506813757,121981.38092148,2004.37767683323,71611.8273848151,19931.3582089552,294.159636599611,77.1284879948086,8409.84555483452,1613.5496430889,278.458792991564,3447.19208306295,10377.6294613887,18857.9941596366,4450.56975989617,2256.29720960415,212.578844905905,17646.2952628164,3193.32186891629,0,8907.5282284231,0,0,9696.33549643089,65220.9208306295,331211.942894225,22695.5126541207,17043.6612589228,10638.8228423102,5402.12264763141,2304.35561323816,1958.09993510707,3718.39390006489,1630.29136924075,1968.13822193381,75011.3179753407,24267.7670343933,99279.0850097339,5017.43153796236,5051.42764438676,6904.4659312135,42686.8228423102,1699.65282284231,3842.64503569111,2549.99740428293,13107.749513303,123532.112913692,222811.197923426,235918.947436729,15877.7242050616,347089.667099286,8454.95197923426,18960.058403634,78.7373773038627
"ILOCOS SUR_2018",4.05188367481824,112826.252478519,1270.37078651685,58973.9887640449,16999.3317911434,1311.56642432254,16.8704560475876,12923.5102445473,0,95.9153998678123,2866.29213483146,8489.55651024455,12457.9517514871,3361.1777924653,2605.2161269002,88.8023793787178,24447.2247191011,991.459352280238,0,7585.53866490416,0,0,3840.35624586913,55377.727032386,290630.760740251,22282.0112359551,12792.9041639128,8416.98612029081,3951.93721083939,2029.74818241903,2184.07336417713,3335.16325181758,1666.3555849306,1645.17845340383,64348.3628552545,16054.9874421679,80403.3502974223,3856.13350958361,4425.70191672174,6048.26635822869,35751.2161269002,976.368142762723,2823.95902181097,2008.66556510245,11503.6999339061,99791.9431592862,180195.293456709,191698.993390615,14713.8037012558,305344.564441507,7045.94910773298,15688.4454725711,43.0698167972285
"ILOILO_2018",4.47301086575535,154691.98002103,1045.89099193831,57374.9645986681,16339.2022432527,2477.61303890641,59.22362425517,12704.9284963197,474.237644584648,36.3126533473537,3211.43603224676,10347.7006659657,6377.3207150368,2027.55555555556,3119.56431826148,216.178408692604,27985.5713284262,2669.2362425517,0,14235.7227479846,0,0,16498.0245355766,73129.1738520855,364282.44724851,28368.7171398528,12771.3922187171,13386.7991587802,7626.19277953032,1737.66491412548,3665.45285664213,3535.78724150018,2002.07641079565,2623.7732211707,83494.5327725201,13570.724851034,97065.2576235541,7784.04451454609,6574.0644935156,8777.35015772871,54030.3322818086,1710.37995092885,8299.82299334034,4812.04206098843,29486.2201191728,153795.132492114,250860.389765159,280346.609884332,17074.7742726954,381357.221521206,9088.7220469681,22353.1377497371,35.0215517241379
"ISABELA_2018",4.06448202959831,107863.506694856,2531.84637068358,27785.200845666,9816.7963354475,955.250176180409,143.763213530655,3769.955602537,1.76180408738548,78.9288231148696,4374.34108527132,3600.4778012685,31944.673713883,1502.06694855532,306.828752642706,24.7709654686399,15005.0451021846,2039.07399577167,0,7269.05355884426,0,0,5426.37632135307,63517.8893587033,240204.834390416,21432.6920366455,13459.6744186047,9139.37350246653,5179.3326286117,2255.8104298802,1765.65045806906,2307.25440451022,1547.68287526427,2146.82593375617,65560.8865398168,13226.6772374912,78787.563777308,3925.6391825229,3552.55461592671,3095.0563777308,28709.5137420719,908.403100775194,2817.07329105004,3702.77096546864,16901.023255814,82527.3742071882,161314.937984496,178215.96124031,12633.932346723,252838.766737139,7220.42847075405,12698.6553911205,48.5605272285813
"KALINGA_2018",5.27929255711128,163940.854089904,3233.33382461312,15612.6308032424,20276.6588061901,1937.6565954311,943.994104642594,10387.7656595431,187.686072218128,107.582903463522,8929.72586588062,6065.13927781872,46183.4922623434,9143.79661016949,371.341193809875,157.630803242447,33183.9970523213,3417.71481208548,0,7557.36330140015,0,0,14224.7472365512,114240.083271923,365274.238761975,39367.784082535,15514.1540162122,12000.1739130435,7365.64627855564,2298.84303610906,2535.19896831245,2442.69196757553,1957.37730287399,2048.23360353721,97841.8415622697,13191.1628592483,111033.004421518,6567.2218128224,3831.61827560796,7416.65880619013,42486.1989683125,1414.45246868091,7025.25202652911,3184.65733235077,47197.456890199,124571.913780398,235604.917464996,282802.374355195,35962.2630803242,401236.501842299,11994.299926308,19089.56816507,119.08891201295
"LA UNION_2018",4.19362920544023,145107.7408733,1079.22476735863,56075.2283464567,22030.5003579098,1618.68289191124,79.4559770937724,11960.3214030064,3352.75590551181,89.1524695776664,4928.52899069435,9203.30207587688,11988.9133858268,3779.10021474588,2021.78095919828,160.234788833214,25196.3221188261,2151.79384395132,0,7807.53829634932,0,0,7369.41302791696,60475.0966356478,337099.117394417,23554.6850393701,14421.0744452398,9614.49105225483,5945.52040085898,2264.83750894775,2414.62705798139,3777.62419470293,1612.88260558339,1963.48675733715,73161.4624194703,26330.4853256979,99491.9477451682,6493.84251968504,5442.914817466,7288.51467430208,38133.6678596994,1758.94273443092,5103.86757337151,3714.43163922691,32437.0794559771,121840.483894059,221332.431639227,253769.511095204,21473.6241947029,358572.74158912,7968.29420186113,19399.614889048,79.3650793650794
"LAGUNA_2018",4.30772113943029,212763.186656672,501.880809595202,45131.5952023988,9431.06371814093,2124.92503748126,48.8755622188906,11806.1386806597,73.3133433283358,52.3988005997002,689.752623688156,6262.74137931035,3176.89505247376,1840.38005997002,699.842578710645,152.758620689655,34303.5014992504,3749.14242878561,0,14054.0967016492,0,0,14692.8365817091,72669.4535232384,392900.301349325,26974.5742128936,21277.0434782609,12049.9257871064,10840.4145427286,2800.18065967016,4633.12293853073,3497.56446776612,1778.01124437781,4622.6664167916,96687.5554722639,34076.0487256372,130763.604197901,7454.85832083958,7488.85682158921,9012.67316341829,59834.8020989505,2755.47076461769,9246.74962518741,8005.535982009,32891.7046476762,183961.753373313,314725.357571214,347617.062218891,24371.5344827586,417271.835832084,10150.5547226387,31141.4842578711,40.6166427834722
"LANAO DEL NORTE_2018",4.70836311651179,105992.110078628,1783.39313795568,23261.6011436741,15761.6175839886,789.535382416011,286.99070764832,10150.8291636883,895.718370264475,34.2923516797713,2733.47748391708,3611.39706933524,19632.7641172266,1121.92208720515,2336.6265189421,322.286990707648,21160.8502501787,2095.53573981415,0,10651.808077198,0,0,4594.60829163688,61916.4020729092,243170.974267334,29275.2844889207,8307.77412437455,11435.9824874911,5305.23087919943,1482.34917798427,2839.01393852752,2171.09971408149,633.452823445318,1594.47426733381,70465.7862759114,10452.0886347391,80917.8749106505,5049.1626161544,3184.55754110079,3826.84989278056,30755.7319513939,990.962115796998,3755.1729807005,1901.69835596855,21462.383845604,83230.9038598999,164148.77877055,185611.162616154,5098.43137955683,248269.405646891,6904.78377412437,13576.1451036455,57.5797164561862
"LANAO DEL SUR_2018",6.02714285714286,38071.1051428571,954.026285714286,1829.91428571429,13065.1685714286,236.857142857143,0,1372.85714285714,0,93.7142857142857,4447.70171428571,5950.53485714286,47400.6205714286,144.996571428571,3098.11714285714,346.064571428571,22783.1897142857,1440.03257142857,0,16981.6902857143,0,0,1534.09942857143,93728.8108571429,170313.398857143,34570.2828571429,3234.38114285714,9745.51714285714,3528.85142857143,2866.952,2413.45771428571,1727.86228571429,30.9114285714286,1583.83542857143,71002.1291428571,7758.21885714286,78760.3474285714,3257.39542857143,2357.63542857143,1897.10971428571,20464.8548571429,582.46,2351.54228571429,2585.14571428571,4179.11714285714,53960.876,132721.223428571,136900.340571429,3577.08285714286,173890.481714286,9120.71771428571,7722.90514285714,67.8018736090264
"LEYTE_2018",4.38378793699577,143813.377257011,1876.28851325394,21802.686515559,18365.5931617365,1473.10795236266,34.2086054552439,15213.6039185555,53.7840952746831,82.2973492124472,3305.61275451402,6650.92047637342,4879.63234729159,2045.60161352286,1625.78832116788,574.429504417979,25511.7971571264,3104.37917787169,0,7829.98809066462,0,0,12594.524779101,58166.140991164,296179.4917403,28920.2178255859,13038.1494429504,12795.380330388,6932.98501728774,1914.68267383788,3557.02151363811,2770.89243180945,1450.24164425663,1904.74529389166,80975.4199001152,11265.5301575106,92240.9500576258,5592.77487514406,6161.45831732616,6457.15712639262,45238.3565117172,2091.26085286208,6390.07875528237,4780.15520553208,31742.4779101037,133628.577026508,225869.527084134,257612.004994237,25501.6135228582,321681.105263158,8167.957741068,18641.9700345755,30.3469339807346
"MAGUINDANAO_2018",5.37517006802721,46279.1020408163,3608.51020408163,18093.2653061224,9076.05510204082,41.8367346938776,2.72108843537415,505.946258503401,0,151.938775510204,3983.65578231293,2227.25646258503,32187.5585034014,337.874829931973,5995.07891156463,638.360544217687,17983.5102040816,758.057823129252,0,9920.52925170068,0,0,2122.51836734694,69943.4884353742,164018.265986395,35674.7578231293,3891.61156462585,9689.95306122449,3464.77482993197,1619.94421768707,3175.82789115646,1957.88095238095,117.240816326531,2831.43741496599,71148.1054421769,11455.5857142857,82603.6911564626,3533.16054421769,1684.92244897959,1463.82925170068,20412.2816326531,633.62925170068,2034.10884353741,1799.20884353742,6211.39591836735,56674.843537415,139278.534693878,145489.930612245,5970.51700680272,169988.782993197,7870.23741496599,8594.04489795918,102.519119541679
"MARINDUQUE_2018",4.04018195602729,87792.5170583776,1539.9279757392,26292.8392721759,37782.5557240334,2092.71417740713,23.4025777103867,9656.67475360121,7.02274450341168,325.671721000758,3569.23275208491,9492.84078847612,3361.45640636846,3921.83396512509,5952.10689916603,340.946171341926,20268.4905231236,4089.9393479909,0,5983.34647460197,0,0,7036.83472327521,50954.9545109932,244887.670204701,20271.7498104625,10114.3874147081,13370.106899166,5065.75360121304,1810.6300227445,2561.97043214556,2084.63608794541,1225.71341925701,1403.6906747536,66656.8574677786,10823.9939347991,77480.8514025777,5523.06141015921,4702.00833965125,5424.16148597422,31775.526914329,1970.35102350265,4395.78165276725,5602.34040940106,20897.4124336619,105522.493555724,183003.344958302,203900.757391964,24395.3821076573,269283.052312358,8213.77255496588,13867.7194844579,152.747470739933
"MASBATE_2018",4.65894279507603,74468.452570601,2918.98551774077,3197.66835626358,25487.2570601014,711.886314265025,580.811006517017,3775.50036205648,0,10.6517016654598,3764.59594496742,4120.04923968139,9481.73642288197,4620.84431571325,10124.8385228096,525.581462708182,22926.0919623461,295.958001448226,0,6577.87038377987,0,0,3394.7661115134,57947.6871832006,186900.619840695,30669.2273714699,7629.11658218682,14252.2433019551,4738.88703837799,1877.0340333092,3836.65532223027,2076.87907313541,1154.37146994931,1676.77335264301,75334.8370745836,6972.96813902969,82307.8052136133,5609.17958001448,3537.60897900072,2975.99565532223,20180.150615496,1433.53005068791,3651.52715423606,2919.65821868211,29172.7523533671,73085.7878349023,155393.593048516,184566.345401883,13270.2918175235,200170.911658219,7166.88414192614,8282.18102824041,60.7424945176503
"MISAMIS OCCIDENTAL_2018",4.33910533910534,93443.7222222222,2043.73665223665,24516.6089466089,18017.0028860029,934.848484848485,184.893217893218,8711.49350649351,86.5800865800866,5.08297258297258,3946.55916305916,3174.69696969697,8923.94805194805,2614.73953823954,3910.87373737374,752.437229437229,13869.3275613276,2223.48124098124,0,8387.07070707071,0,0,3055.06060606061,43736.9386724387,213518.068542569,26229.4025974026,10471.2597402597,14974.3528138528,6380.04184704185,1648.28066378066,2518.00721500722,1661.62842712843,823.031746031746,1323.74531024531,73675.1572871573,6261.58874458874,79936.746031746,4945.32395382395,4000.0202020202,4055.4733044733,28849.3246753247,1280.28354978355,6004.7619047619,3249.89538239538,17379.7352092352,95431.7395382395,175368.485569986,192748.220779221,5655.23665223665,219173.305194805,7239.3189033189,13440.1818181818,84.7645429362881
